code_union,code_union_app,year,ind_union,ind_union_eng,name_union,app_code_name_eng,quantity,sales.m,quantity_t,sales_b,unitval_m,q_indagg,pq_indagg,q_indagg_loo,pq_indagg_loo,p_indagg_loo
12,160,2013,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Welding and soldering,160_Welding and soldering,1,3,0.001,0.003,3,32251,95196,32250,95193,2.951720930232558
12,160,2014,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Welding and soldering,160_Welding and soldering,4,12,0.004,0.012,3,42372,121396,42368,121384,2.8649924471299095
12,160,2015,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Welding and soldering,160_Welding and soldering,0,1,0,0.001,Inf,41570,126912,41570,126911,3.0529468366610537
12,160,2016,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Welding and soldering,160_Welding and soldering,3,9,0.003,0.009,2.9999999999999996,40455,125131,40452,125122,3.0930979926826856
12,160,2017,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Welding and soldering,160_Welding and soldering,0,0,0,0,NaN,49300,142753,49300,142753,2.895598377281947
12,170,1978,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,0,0,0,NaN,50,700.1419999999999,50,700.1419999999999,14.002839999999999
12,170,1979,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,0,0,0,NaN,56,889.65,56,889.65,15.886607142857143
12,170,1980,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,1,13,0.001,0.013,13,138,1661.1000000000001,137,1648.1000000000001,12.029927007299271
12,170,1981,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,0,0,0,NaN,372,4394.184,372,4394.184,11.812322580645162
12,170,1982,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,0,0,0,NaN,569,8083.861,569,8083.861,14.207137082601054
12,170,1983,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,0,0,0,NaN,501,8262.427,501,8262.427,16.491870259481036
12,170,1984,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,0,0,0,NaN,574,9653.07,574,9653.07,16.81719512195122
12,170,1985,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,0,0,0,NaN,587,8848.435,587,8848.435,15.07399488926746
12,170,1986,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,0,0,0,NaN,461,6643,461,6643,14.40997830802603
12,170,1987,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,4,42,0.004,0.042,10.5,502,5754,498,5712,11.46987951807229
12,170,1988,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,0,0,0,NaN,660,6750,660,6750,10.227272727272727
12,170,1989,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,1,10,0.001,0.01,10,698,6509,697,6499,9.324246771879483
12,170,1990,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,18,192,0.018,0.192,10.666666666666668,953,8962,935,8770,9.379679144385026
12,170,1991,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,20,201,0.02,0.201,10.05,1048,12779,1028,12578,12.235408560311283
12,170,1992,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,6,62,0.006,0.062,10.333333333333334,719,7044,713,6982,9.792426367461431
12,170,1993,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,3,27,0.003,0.027,9,497,4761,494,4734,9.582995951417004
12,170,1994,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,1,23,0.001,0.023,23,440,5010,439,4987,11.35990888382688
12,170,1995,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,0,16,0,0.016,Inf,450,5846,450,5830,12.955555555555556
12,170,1996,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,7,93,0.007,0.093,13.285714285714285,763,7798,756,7705,10.191798941798941
12,170,1997,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,9,138,0.009,0.138,15.333333333333336,846,6623,837,6485,7.747909199522103
12,170,1998,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,3,17,0.003,0.017,5.666666666666667,590,6757,587,6740,11.482112436115843
12,170,1999,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,2,12,0.002,0.012,6,514,4386,512,4374,8.54296875
12,170,2000,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,3,22,0.003,0.022,7.333333333333333,564,3963,561,3941,7.024955436720143
12,170,2001,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,2,57,0.002,0.057,28.5,532,3102,530,3045,5.745283018867925
12,170,2002,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,10,80,0.01,0.08,8,1075,8775,1065,8695,8.164319248826292
12,170,2003,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,9,45,0.009,0.045,5,1174,9258,1165,9213,7.908154506437768
12,170,2004,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,2,18,0.002,0.018,9,1320,11670,1318,11652,8.840667678300456
12,170,2005,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,7,59,0.007,0.059,8.428571428571429,2321,22984,2314,22925,9.907087294727743
12,170,2006,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,9,73,0.009,0.073,8.11111111111111,1545,18046,1536,17973,11.701171875
12,170,2007,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,3,18,0.003,0.018,5.999999999999999,1834,22434,1831,22416,12.242490442381213
12,170,2008,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,1,13,0.001,0.013,13,1690,22341,1689,22328,13.219656601539372
12,170,2009,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,2,11,0.002,0.011,5.5,889,12855,887,12844,14.480270574971815
12,170,2010,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,11,148,0.011,0.148,13.454545454545455,923,7871,912,7723,8.468201754385966
12,170,2011,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,11,65,0.011,0.065,5.90909090909091,1462,12930,1451,12865,8.866299104066162
12,170,2012,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,6,105,0.006,0.105,17.5,1687,15306,1681,15201,9.042831647828674
12,170,2013,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,12,71,0.012,0.071,5.916666666666666,1572,16747,1560,16676,10.689743589743589
12,170,2014,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,11,145,0.011,0.145,13.181818181818182,1721,17290,1710,17145,10.026315789473685
12,170,2015,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,1,10,0.001,0.01,10,2253,17793,2252,17783,7.896536412078153
12,170,2016,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,17,192,0.017,0.192,11.294117647058822,2161,20313,2144,20121,9.384794776119403
12,170,2017,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Dispensing,170_Dispensing,4,80,0.004,0.08,20,2755,24617,2751,24537,8.919302071973828
12,190,1978,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,873,4536.665,873,4536.665,5.19663802978236
12,190,1979,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,1003,6128.757,1003,6128.757,6.110425722831505
12,190,1980,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,3204,9393.77,3204,9393.77,2.9318882646691637
12,190,1981,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,4221,12703.938,4221,12703.938,3.0096986496090974
12,190,1982,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,3984,15252.069000000001,3984,15252.069000000001,3.8283305722891567
12,190,1983,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,5,10,0.005,0.01,2,3494,15168.738,3489,15158.738,4.344722843221553
12,190,1984,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,3510,14815.567,3510,14815.567,4.220959259259259
12,190,1985,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,1,5.3,0.001,0.0053,5.3,4153,18631.707,4152,18626.407,4.486128853564547
12,190,1986,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,82,0,0.082,Inf,4401,22254,4401,22172,5.037945921381504
12,190,1987,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,2,10,0.002,0.01,5,4699,27089,4697,27079,5.765169256972536
12,190,1988,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,19,168,0.019,0.168,8.842105263157896,5299,28416,5280,28248,5.35
12,190,1989,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,5984,40095,5984,40095,6.700367647058823
12,190,1990,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,52,601,0.052,0.601,11.557692307692308,7016,54118,6964,53517,7.684807581849512
12,190,1991,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,10,125,0.01,0.125,12.5,7270,56729,7260,56604,7.796694214876033
12,190,1992,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,6,79,0.006,0.079,13.166666666666666,5293,37149,5287,37070,7.011537734064687
12,190,1993,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,5,46,0.005,0.046,9.2,3252,23427,3247,23381,7.200800739143825
12,190,1994,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,14,33,0.014,0.033,2.357142857142857,4155,23478,4141,23445,5.66167592368993
12,190,1995,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,30,162,0.03,0.162,5.4,4654,23272,4624,23110,4.997837370242214
12,190,1996,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,3,6,0.003,0.006,2,4342,23361,4339,23355,5.382576630560036
12,190,1997,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,2,261,0.002,0.261,130.5,5637,29587,5635,29326,5.204259094942325
12,190,1998,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,2,6,0.002,0.006,3,4142,24131,4140,24125,5.8272946859903385
12,190,1999,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,1,3,0.001,0.003,3,3886,21901,3885,21898,5.636550836550836
12,190,2000,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,1,18,0.001,0.018,18,4482,17348,4481,17330,3.8674403035036824
12,190,2001,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,5,81,0.005,0.081,16.2,4543,21660,4538,21579,4.755178492728074
12,190,2002,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,9,12,0.009,0.012,1.3333333333333335,3712,20407,3703,20395,5.507696462327842
12,190,2003,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,4,10,0.004,0.01,2.5,5001,21785,4997,21775,4.357614568741245
12,190,2004,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,4,10,0.004,0.01,2.5,5412,25085,5408,25075,4.636649408284024
12,190,2005,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,1,2,0.001,0.002,2,4634,26494,4633,26492,5.718109216490395
12,190,2006,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,5364,27692,5364,27692,5.162565249813572
12,190,2007,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,5396,32519,5396,32519,6.026501111934767
12,190,2008,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,3,6,0.003,0.006,2,4761,22335,4758,22329,4.692938209331652
12,190,2009,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,1526,7696,1526,7696,5.043250327653998
12,190,2010,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,1,4,0.001,0.004,4,3714,12479,3713,12475,3.359816859682198
12,190,2011,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,4,31,0.004,0.031,7.75,5103,16103,5099,16072,3.151990586389488
12,190,2012,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,5246,20452,5246,20452,3.898589401448723
12,190,2013,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,2,4,0.002,0.004,2,5935,15883,5933,15879,2.676386313837856
12,190,2014,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,4,14,0.004,0.014,3.5,6696,19880,6692,19866,2.9686192468619246
12,190,2015,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,1,3,0.001,0.003,3,8544,23150,8543,23147,2.709469741308674
12,190,2016,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,1,1,0.001,0.001,1,7206,21067,7205,21066,2.9238029146426094
12,190,2017,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Processing,190_Processing,0,0,0,0,NaN,13360,29259,13360,29259,2.190044910179641
12,200,1978,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,1257,4257.345,1257,4257.345,3.386909307875895
12,200,1979,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Assembling and disassembling,200_Assembling and disassembling,0,0,0,0,NaN,2159,5621.545,2159,5621.545,2.603772579898101
12,200,1980,化学工業・医薬品・化粧品等,"Chemical, pharmaceuticals, cosmetics, etc.",Assembling and disassembling,200_Assembling and disassembling,1,11.5,0.001,0.0115,11.5,2813,24935.389,2812,24923.889,8.863402916073968
