code_union,code_union_app,variable,value,year
8,110,quantity,314,2001
8,110,sales.m,5146,2001
8,160,quantity,0,2001
8,160,sales.m,0,2001
8,170,quantity,1,2001
8,170,sales.m,4,2001
8,190,quantity,2,2001
8,190,sales.m,20,2001
8,200,quantity,0,2001
8,200,sales.m,300,2001
8,900,quantity,34,2001
8,900,sales.m,706,2001
export,110,quantity,6886,2001
export,110,sales.m,22773,2001
export,160,quantity,8042,2001
export,160,sales.m,28207,2001
export,170,quantity,125,2001
export,170,sales.m,660,2001
export,190,quantity,1502,2001
export,190,sales.m,5797,2001
export,200,quantity,7232,2001
export,200,sales.m,89562,2001
export,900,quantity,1068,2001
export,900,sales.m,14265,2001
1,110,quantity,17,2002
1,110,sales.m,66,2002
1,160,quantity,17,2002
1,160,sales.m,271,2002
1,170,quantity,1,2002
1,170,sales.m,3,2002
1,190,quantity,16,2002
1,190,sales.m,159,2002
1,200,quantity,1,2002
1,200,sales.m,18,2002
1,900,quantity,0,2002
1,900,sales.m,0,2002
11,110,quantity,112,2002
11,110,sales.m,1473,2002
11,160,quantity,0,2002
11,160,sales.m,0,2002
11,170,quantity,3,2002
11,170,sales.m,13,2002
11,190,quantity,3,2002
11,190,sales.m,68,2002
11,200,quantity,2,2002
11,200,sales.m,6,2002
11,900,quantity,62,2002
11,900,sales.m,50,2002
12,110,quantity,161,2002
12,110,sales.m,1333,2002
12,160,quantity,1,2002
12,160,sales.m,8,2002
12,170,quantity,10,2002
12,170,sales.m,80,2002
12,190,quantity,9,2002
12,190,sales.m,12,2002
12,200,quantity,2,2002
12,200,sales.m,7,2002
12,900,quantity,2,2002
12,900,sales.m,135,2002
15,110,quantity,5057,2002
15,110,sales.m,14091,2002
15,160,quantity,0,2002
15,160,sales.m,0,2002
15,170,quantity,15,2002
15,170,sales.m,62,2002
15,190,quantity,18,2002
15,190,sales.m,60,2002
15,200,quantity,1,2002
15,200,sales.m,2,2002
15,900,quantity,0,2002
15,900,sales.m,0,2002
16,110,quantity,127,2002
16,110,sales.m,1187,2002
16,160,quantity,0,2002
16,160,sales.m,0,2002
16,170,quantity,8,2002
16,170,sales.m,14,2002
16,190,quantity,11,2002
16,190,sales.m,77,2002
16,200,quantity,4,2002
16,200,sales.m,20,2002
16,900,quantity,2,2002
16,900,sales.m,6,2002
17,110,quantity,226,2002
17,110,sales.m,1288,2002
17,160,quantity,210,2002
17,160,sales.m,1217,2002
17,170,quantity,59,2002
17,170,sales.m,453,2002
17,190,quantity,88,2002
17,190,sales.m,340,2002
17,200,quantity,1826,2002
17,200,sales.m,10675,2002
17,900,quantity,67,2002
17,900,sales.m,1658,2002
2,110,quantity,64,2002
2,110,sales.m,190,2002
2,160,quantity,0,2002
2,160,sales.m,0,2002
2,170,quantity,5,2002
2,170,sales.m,7,2002
2,190,quantity,13,2002
2,190,sales.m,58,2002
2,200,quantity,0,2002
2,200,sales.m,0,2002
2,900,quantity,1,2002
2,900,sales.m,20,2002
27,110,quantity,116,2002
27,110,sales.m,888,2002
27,160,quantity,9,2002
27,160,sales.m,92,2002
27,170,quantity,2,2002
27,170,sales.m,9,2002
27,190,quantity,6,2002
27,190,sales.m,24,2002
27,200,quantity,2,2002
27,200,sales.m,510,2002
27,900,quantity,640,2002
27,900,sales.m,2268,2002
3,110,quantity,420,2002
3,110,sales.m,1794,2002
3,160,quantity,410,2002
3,160,sales.m,2742,2002
3,170,quantity,5,2002
3,170,sales.m,34,2002
3,190,quantity,139,2002
3,190,sales.m,859,2002
3,200,quantity,0,2002
3,200,sales.m,0,2002
3,900,quantity,8,2002
3,900,sales.m,34,2002
4-2,110,quantity,0,2002
4-2,110,sales.m,0,2002
4-2,160,quantity,42,2002
4-2,160,sales.m,410,2002
4-2,170,quantity,0,2002
4-2,170,sales.m,0,2002
4-2,190,quantity,2,2002
4-2,190,sales.m,5,2002
4-2,200,quantity,4,2002
4-2,200,sales.m,100,2002
4-2,900,quantity,0,2002
4-2,900,sales.m,0,2002
4-3,110,quantity,26,2002
4-3,110,sales.m,99,2002
4-3,160,quantity,22,2002
4-3,160,sales.m,78,2002
4-3,170,quantity,3,2002
4-3,170,sales.m,10,2002
4-3,190,quantity,102,2002
4-3,190,sales.m,529,2002
4-3,200,quantity,0,2002
4-3,200,sales.m,0,2002
4-3,900,quantity,1,2002
4-3,900,sales.m,1205,2002
4-4,110,quantity,383,2002
4-4,110,sales.m,1512,2002
4-4,160,quantity,178,2002
4-4,160,sales.m,721,2002
4-4,170,quantity,76,2002
4-4,170,sales.m,462,2002
4-4,190,quantity,462,2002
4-4,190,sales.m,2482,2002
4-4,200,quantity,1515,2002
4-4,200,sales.m,13628,2002
4-4,900,quantity,1216,2002
4-4,900,sales.m,6671,2002
5,110,quantity,373,2002
5,110,sales.m,4067,2002
5,160,quantity,81,2002
5,160,sales.m,214,2002
5,170,quantity,11,2002
5,170,sales.m,38,2002
5,190,quantity,215,2002
5,190,sales.m,1273,2002
5,200,quantity,2524,2002
5,200,sales.m,36282,2002
5,900,quantity,1396,2002
5,900,sales.m,12985,2002
6,110,quantity,27,2002
6,110,sales.m,748,2002
6,160,quantity,7,2002
6,160,sales.m,37,2002
6,170,quantity,0,2002
6,170,sales.m,3,2002
6,190,quantity,17,2002
6,190,sales.m,118,2002
6,200,quantity,69,2002
6,200,sales.m,537,2002
6,900,quantity,61,2002
6,900,sales.m,403,2002
7-1,110,quantity,2,2002
7-1,110,sales.m,3,2002
7-1,160,quantity,24,2002
7-1,160,sales.m,77,2002
7-1,170,quantity,0,2002
7-1,170,sales.m,0,2002
7-1,190,quantity,7,2002
7-1,190,sales.m,15,2002
7-1,200,quantity,0,2002
7-1,200,sales.m,0,2002
7-1,900,quantity,0,2002
7-1,900,sales.m,0,2002
7-3,110,quantity,1645,2002
7-3,110,sales.m,9440,2002
7-3,160,quantity,7641,2002
7-3,160,sales.m,34548,2002
7-3,170,quantity,440,2002
7-3,170,sales.m,3673,2002
7-3,190,quantity,1368,2002
7-3,190,sales.m,9837,2002
7-3,200,quantity,1152,2002
7-3,200,sales.m,5492,2002
7-3,900,quantity,5,2002
7-3,900,sales.m,1002,2002
7-8,110,quantity,4,2002
7-8,110,sales.m,84,2002
7-8,160,quantity,37,2002
7-8,160,sales.m,238,2002
7-8,170,quantity,38,2002
7-8,170,sales.m,264,2002
7-8,190,quantity,8,2002
7-8,190,sales.m,32,2002
7-8,200,quantity,1,2002
7-8,200,sales.m,4,2002
7-8,900,quantity,2,2002
7-8,900,sales.m,198,2002
8,110,quantity,317,2002
8,110,sales.m,4929,2002
8,160,quantity,0,2002
8,160,sales.m,0,2002
8,170,quantity,0,2002
8,170,sales.m,0,2002
8,190,quantity,0,2002
8,190,sales.m,0,2002
8,200,quantity,1,2002
8,200,sales.m,5,2002
8,900,quantity,79,2002
8,900,sales.m,1424,2002
export,110,quantity,9381,2002
export,110,sales.m,25407,2002
export,160,quantity,10985,2002
export,160,sales.m,34684,2002
export,170,quantity,401,2002
export,170,sales.m,3659,2002
export,190,quantity,1234,2002
export,190,sales.m,4483,2002
export,200,quantity,7144,2002
export,200,sales.m,96608,2002
export,900,quantity,1781,2002
export,900,sales.m,18747,2002
1,110,quantity,7,2003
1,110,sales.m,226,2003
1,160,quantity,34,2003
1,160,sales.m,1981,2003
1,170,quantity,0,2003
1,170,sales.m,0,2003
1,190,quantity,8,2003
1,190,sales.m,69,2003
1,200,quantity,0,2003
1,200,sales.m,0,2003
1,900,quantity,0,2003
1,900,sales.m,0,2003
11,110,quantity,97,2003
11,110,sales.m,1113,2003
11,160,quantity,0,2003
11,160,sales.m,0,2003
11,170,quantity,0,2003
11,170,sales.m,0,2003
11,190,quantity,3,2003
11,190,sales.m,11,2003
11,200,quantity,0,2003
11,200,sales.m,0,2003
11,900,quantity,1,2003
11,900,sales.m,3,2003
12,110,quantity,167,2003
12,110,sales.m,1240,2003
12,160,quantity,2,2003
12,160,sales.m,5,2003
12,170,quantity,9,2003
12,170,sales.m,45,2003
12,190,quantity,4,2003
12,190,sales.m,10,2003
12,200,quantity,0,2003
12,200,sales.m,0,2003
12,900,quantity,1,2003
12,900,sales.m,6,2003
15,110,quantity,5969,2003
15,110,sales.m,14054,2003
15,160,quantity,2,2003
15,160,sales.m,6,2003
15,170,quantity,16,2003
15,170,sales.m,67,2003
15,190,quantity,2,2003
15,190,sales.m,3,2003
15,200,quantity,3,2003
15,200,sales.m,35,2003
15,900,quantity,0,2003
15,900,sales.m,0,2003
16,110,quantity,89,2003
16,110,sales.m,522,2003
16,160,quantity,5,2003
16,160,sales.m,22,2003
16,170,quantity,1,2003
16,170,sales.m,7,2003
16,190,quantity,5,2003
16,190,sales.m,14,2003
16,200,quantity,0,2003
16,200,sales.m,7,2003
16,900,quantity,2,2003
16,900,sales.m,20,2003
17,110,quantity,243,2003
17,110,sales.m,1117,2003
17,160,quantity,214,2003
17,160,sales.m,989,2003
17,170,quantity,96,2003
17,170,sales.m,800,2003
17,190,quantity,124,2003
17,190,sales.m,454,2003
17,200,quantity,3084,2003
17,200,sales.m,21167,2003
17,900,quantity,1684,2003
17,900,sales.m,3578,2003
2,110,quantity,71,2003
2,110,sales.m,213,2003
2,160,quantity,0,2003
2,160,sales.m,0,2003
2,170,quantity,5,2003
2,170,sales.m,15,2003
2,190,quantity,18,2003
2,190,sales.m,56,2003
2,200,quantity,0,2003
2,200,sales.m,0,2003
2,900,quantity,0,2003
2,900,sales.m,0,2003
27,110,quantity,81,2003
27,110,sales.m,535,2003
27,160,quantity,23,2003
27,160,sales.m,86,2003
27,170,quantity,2,2003
27,170,sales.m,9,2003
27,190,quantity,3,2003
27,190,sales.m,38,2003
27,200,quantity,13,2003
27,200,sales.m,157,2003
27,900,quantity,126,2003
27,900,sales.m,1242,2003
3,110,quantity,502,2003
3,110,sales.m,2078,2003
3,160,quantity,375,2003
3,160,sales.m,3152,2003
3,170,quantity,4,2003
3,170,sales.m,38,2003
3,190,quantity,186,2003
3,190,sales.m,1175,2003
3,200,quantity,2,2003
3,200,sales.m,10,2003
3,900,quantity,12,2003
3,900,sales.m,48,2003
4-2,110,quantity,0,2003
4-2,110,sales.m,0,2003
4-2,160,quantity,69,2003
4-2,160,sales.m,838,2003
4-2,170,quantity,0,2003
4-2,170,sales.m,0,2003
4-2,190,quantity,8,2003
4-2,190,sales.m,18,2003
4-2,200,quantity,1,2003
4-2,200,sales.m,3,2003
4-2,900,quantity,1,2003
4-2,900,sales.m,17,2003
4-3,110,quantity,25,2003
4-3,110,sales.m,74,2003
4-3,160,quantity,19,2003
4-3,160,sales.m,73,2003
4-3,170,quantity,0,2003
4-3,170,sales.m,0,2003
4-3,190,quantity,106,2003
4-3,190,sales.m,367,2003
4-3,200,quantity,0,2003
4-3,200,sales.m,0,2003
4-3,900,quantity,0,2003
4-3,900,sales.m,0,2003
4-4,110,quantity,372,2003
4-4,110,sales.m,1193,2003
4-4,160,quantity,204,2003
4-4,160,sales.m,802,2003
4-4,170,quantity,17,2003
4-4,170,sales.m,83,2003
4-4,190,quantity,537,2003
4-4,190,sales.m,1828,2003
4-4,200,quantity,6,2003
4-4,200,sales.m,289,2003
4-4,900,quantity,1292,2003
4-4,900,sales.m,7927,2003
5,110,quantity,645,2003
5,110,sales.m,4718,2003
5,160,quantity,108,2003
5,160,sales.m,294,2003
5,170,quantity,9,2003
5,170,sales.m,43,2003
5,190,quantity,657,2003
5,190,sales.m,838,2003
5,200,quantity,6030,2003
5,200,sales.m,75013,2003
5,900,quantity,3622,2003
5,900,sales.m,18939,2003
6,110,quantity,16,2003
6,110,sales.m,858,2003
6,160,quantity,10,2003
6,160,sales.m,26,2003
6,170,quantity,0,2003
6,170,sales.m,0,2003
6,190,quantity,26,2003
6,190,sales.m,244,2003
6,200,quantity,89,2003
6,200,sales.m,567,2003
6,900,quantity,565,2003
6,900,sales.m,862,2003
7-1,110,quantity,0,2003
7-1,110,sales.m,0,2003
7-1,160,quantity,171,2003
7-1,160,sales.m,228,2003
7-1,170,quantity,0,2003
7-1,170,sales.m,0,2003
7-1,190,quantity,4,2003
7-1,190,sales.m,160,2003
7-1,200,quantity,0,2003
7-1,200,sales.m,0,2003
7-1,900,quantity,0,2003
7-1,900,sales.m,0,2003
7-3,110,quantity,1930,2003
7-3,110,sales.m,10534,2003
7-3,160,quantity,7068,2003
7-3,160,sales.m,31946,2003
7-3,170,quantity,606,2003
7-3,170,sales.m,4037,2003
7-3,190,quantity,1709,2003
7-3,190,sales.m,9445,2003
7-3,200,quantity,857,2003
7-3,200,sales.m,4474,2003
7-3,900,quantity,79,2003
7-3,900,sales.m,1211,2003
7-8,110,quantity,15,2003
7-8,110,sales.m,159,2003
7-8,160,quantity,34,2003
7-8,160,sales.m,320,2003
7-8,170,quantity,7,2003
7-8,170,sales.m,88,2003
7-8,190,quantity,14,2003
7-8,190,sales.m,53,2003
7-8,200,quantity,0,2003
7-8,200,sales.m,18,2003
7-8,900,quantity,2,2003
7-8,900,sales.m,112,2003
8,110,quantity,279,2003
8,110,sales.m,2771,2003
8,160,quantity,1,2003
8,160,sales.m,3,2003
8,170,quantity,0,2003
8,170,sales.m,0,2003
8,190,quantity,8,2003
8,190,sales.m,100,2003
8,200,quantity,1,2003
8,200,sales.m,8,2003
8,900,quantity,45,2003
8,900,sales.m,587,2003
export,110,quantity,14442,2003
export,110,sales.m,40836,2003
export,160,quantity,12861,2003
export,160,sales.m,40860,2003
export,170,quantity,404,2003
export,170,sales.m,4035,2003
export,190,quantity,1582,2003
export,190,sales.m,6940,2003
export,200,quantity,9870,2003
export,200,sales.m,134203,2003
export,900,quantity,4099,2003
export,900,sales.m,29696,2003
1,110,quantity,17,2004
1,110,sales.m,64,2004
1,160,quantity,27,2004
1,160,sales.m,1026,2004
1,170,quantity,0,2004
1,170,sales.m,0,2004
1,190,quantity,6,2004
1,190,sales.m,68,2004
1,200,quantity,0,2004
1,200,sales.m,0,2004
1,900,quantity,1,2004
1,900,sales.m,5,2004
11,110,quantity,129,2004
11,110,sales.m,1594,2004
11,160,quantity,0,2004
11,160,sales.m,0,2004
11,170,quantity,0,2004
11,170,sales.m,0,2004
11,190,quantity,1,2004
11,190,sales.m,28,2004
11,200,quantity,0,2004
11,200,sales.m,0,2004
11,900,quantity,83,2004
11,900,sales.m,83,2004
12,110,quantity,174,2004
12,110,sales.m,1309,2004
12,160,quantity,2,2004
12,160,sales.m,5,2004
12,170,quantity,2,2004
12,170,sales.m,18,2004
12,190,quantity,4,2004
12,190,sales.m,10,2004
12,200,quantity,6,2004
12,200,sales.m,11,2004
12,900,quantity,0,2004
12,900,sales.m,0,2004
15,110,quantity,5300,2004
15,110,sales.m,11772,2004
15,160,quantity,0,2004
15,160,sales.m,0,2004
15,170,quantity,20,2004
15,170,sales.m,92,2004
15,190,quantity,1,2004
15,190,sales.m,3,2004
15,200,quantity,0,2004
15,200,sales.m,0,2004
15,900,quantity,0,2004
15,900,sales.m,0,2004
16,110,quantity,132,2004
16,110,sales.m,675,2004
16,160,quantity,3,2004
16,160,sales.m,38,2004
16,170,quantity,0,2004
16,170,sales.m,0,2004
16,190,quantity,12,2004
16,190,sales.m,47,2004
16,200,quantity,1,2004
16,200,sales.m,3,2004
16,900,quantity,0,2004
16,900,sales.m,0,2004
17,110,quantity,320,2004
17,110,sales.m,1127,2004
17,160,quantity,86,2004
17,160,sales.m,1699,2004
17,170,quantity,183,2004
17,170,sales.m,1787,2004
17,190,quantity,160,2004
17,190,sales.m,1130,2004
17,200,quantity,1753,2004
17,200,sales.m,7315,2004
17,900,quantity,45,2004
17,900,sales.m,5320,2004
2,110,quantity,66,2004
2,110,sales.m,326,2004
2,160,quantity,0,2004
2,160,sales.m,0,2004
2,170,quantity,0,2004
2,170,sales.m,0,2004
2,190,quantity,1,2004
2,190,sales.m,24,2004
2,200,quantity,0,2004
2,200,sales.m,0,2004
2,900,quantity,8,2004
2,900,sales.m,20,2004
27,110,quantity,84,2004
27,110,sales.m,614,2004
27,160,quantity,42,2004
27,160,sales.m,243,2004
27,170,quantity,10,2004
27,170,sales.m,144,2004
27,190,quantity,5,2004
27,190,sales.m,75,2004
27,200,quantity,0,2004
27,200,sales.m,218,2004
27,900,quantity,94,2004
27,900,sales.m,563,2004
3,110,quantity,406,2004
3,110,sales.m,1333,2004
3,160,quantity,428,2004
3,160,sales.m,2815,2004
3,170,quantity,7,2004
3,170,sales.m,30,2004
3,190,quantity,290,2004
3,190,sales.m,2878,2004
3,200,quantity,3,2004
3,200,sales.m,27,2004
3,900,quantity,13,2004
3,900,sales.m,44,2004
4-2,110,quantity,1,2004
4-2,110,sales.m,3,2004
4-2,160,quantity,144,2004
4-2,160,sales.m,2044,2004
4-2,170,quantity,0,2004
4-2,170,sales.m,0,2004
4-2,190,quantity,0,2004
4-2,190,sales.m,0,2004
4-2,200,quantity,0,2004
4-2,200,sales.m,2,2004
4-2,900,quantity,0,2004
4-2,900,sales.m,0,2004
4-3,110,quantity,43,2004
4-3,110,sales.m,133,2004
4-3,160,quantity,23,2004
4-3,160,sales.m,128,2004
4-3,170,quantity,0,2004
4-3,170,sales.m,0,2004
4-3,190,quantity,80,2004
4-3,190,sales.m,147,2004
4-3,200,quantity,0,2004
4-3,200,sales.m,0,2004
4-3,900,quantity,0,2004
4-3,900,sales.m,0,2004
4-4,110,quantity,389,2004
4-4,110,sales.m,1327,2004
4-4,160,quantity,316,2004
4-4,160,sales.m,982,2004
4-4,170,quantity,27,2004
4-4,170,sales.m,128,2004
4-4,190,quantity,387,2004
4-4,190,sales.m,1506,2004
4-4,200,quantity,7,2004
4-4,200,sales.m,618,2004
4-4,900,quantity,14,2004
4-4,900,sales.m,1256,2004
5,110,quantity,801,2004
5,110,sales.m,4647,2004
5,160,quantity,136,2004
5,160,sales.m,562,2004
5,170,quantity,41,2004
5,170,sales.m,201,2004
5,190,quantity,929,2004
5,190,sales.m,2617,2004
5,200,quantity,6327,2004
5,200,sales.m,92476,2004
5,900,quantity,8452,2004
5,900,sales.m,34649,2004
6,110,quantity,72,2004
6,110,sales.m,1326,2004
6,160,quantity,0,2004
6,160,sales.m,0,2004
6,170,quantity,1,2004
6,170,sales.m,3,2004
6,190,quantity,20,2004
6,190,sales.m,244,2004
6,200,quantity,28,2004
6,200,sales.m,465,2004
6,900,quantity,83,2004
6,900,sales.m,468,2004
7-1,110,quantity,0,2004
7-1,110,sales.m,0,2004
7-1,160,quantity,98,2004
7-1,160,sales.m,684,2004
7-1,170,quantity,0,2004
7-1,170,sales.m,0,2004
7-1,190,quantity,3,2004
7-1,190,sales.m,80,2004
7-1,200,quantity,3,2004
7-1,200,sales.m,36,2004
7-1,900,quantity,1,2004
7-1,900,sales.m,4,2004
7-3,110,quantity,3073,2004
7-3,110,sales.m,12178,2004
7-3,160,quantity,7704,2004
7-3,160,sales.m,32719,2004
7-3,170,quantity,448,2004
7-3,170,sales.m,4023,2004
7-3,190,quantity,1800,2004
7-3,190,sales.m,8406,2004
7-3,200,quantity,4457,2004
7-3,200,sales.m,18218,2004
7-3,900,quantity,23,2004
7-3,900,sales.m,1385,2004
7-8,110,quantity,56,2004
7-8,110,sales.m,398,2004
7-8,160,quantity,51,2004
7-8,160,sales.m,355,2004
7-8,170,quantity,11,2004
7-8,170,sales.m,58,2004
7-8,190,quantity,47,2004
7-8,190,sales.m,167,2004
7-8,200,quantity,35,2004
7-8,200,sales.m,264,2004
7-8,900,quantity,0,2004
7-8,900,sales.m,1,2004
8,110,quantity,236,2004
8,110,sales.m,2395,2004
8,160,quantity,2,2004
8,160,sales.m,5,2004
8,170,quantity,0,2004
8,170,sales.m,0,2004
8,190,quantity,15,2004
8,190,sales.m,114,2004
8,200,quantity,0,2004
8,200,sales.m,0,2004
8,900,quantity,26,2004
8,900,sales.m,360,2004
export,110,quantity,15546,2004
export,110,sales.m,36104,2004
export,160,quantity,14131,2004
export,160,sales.m,43748,2004
export,170,quantity,580,2004
export,170,sales.m,5330,2004
export,190,quantity,1656,2004
export,190,sales.m,7616,2004
export,200,quantity,11972,2004
export,200,sales.m,160563,2004
export,900,quantity,8071,2004
export,900,sales.m,51107,2004
1,110,quantity,26,2005
1,110,sales.m,105,2005
1,160,quantity,2,2005
1,160,sales.m,1511,2005
1,170,quantity,0,2005
1,170,sales.m,0,2005
1,190,quantity,7,2005
1,190,sales.m,14,2005
1,200,quantity,0,2005
1,200,sales.m,0,2005
1,900,quantity,0,2005
1,900,sales.m,35,2005
11,110,quantity,168,2005
11,110,sales.m,2060,2005
11,160,quantity,0,2005
11,160,sales.m,0,2005
11,170,quantity,0,2005
11,170,sales.m,0,2005
11,190,quantity,2,2005
11,190,sales.m,7,2005
11,200,quantity,0,2005
11,200,sales.m,0,2005
11,900,quantity,61,2005
11,900,sales.m,48,2005
12,110,quantity,179,2005
12,110,sales.m,1407,2005
12,160,quantity,0,2005
12,160,sales.m,0,2005
12,170,quantity,7,2005
12,170,sales.m,59,2005
12,190,quantity,1,2005
12,190,sales.m,2,2005
12,200,quantity,0,2005
12,200,sales.m,0,2005
12,900,quantity,0,2005
12,900,sales.m,0,2005
15,110,quantity,5143,2005
15,110,sales.m,14695,2005
15,160,quantity,0,2005
15,160,sales.m,0,2005
15,170,quantity,15,2005
15,170,sales.m,65,2005
15,190,quantity,33,2005
15,190,sales.m,59,2005
15,200,quantity,3,2005
15,200,sales.m,8,2005
15,900,quantity,0,2005
15,900,sales.m,0,2005
16,110,quantity,152,2005
16,110,sales.m,708,2005
16,160,quantity,2,2005
16,160,sales.m,10,2005
16,170,quantity,4,2005
16,170,sales.m,21,2005
16,190,quantity,5,2005
16,190,sales.m,22,2005
16,200,quantity,0,2005
16,200,sales.m,0,2005
16,900,quantity,0,2005
16,900,sales.m,0,2005
17,110,quantity,253,2005
17,110,sales.m,1108,2005
17,160,quantity,433,2005
17,160,sales.m,1540,2005
17,170,quantity,95,2005
17,170,sales.m,801,2005
17,190,quantity,134,2005
17,190,sales.m,1565,2005
17,200,quantity,2328,2005
17,200,sales.m,5161,2005
17,900,quantity,48,2005
17,900,sales.m,532,2005
2,110,quantity,136,2005
2,110,sales.m,406,2005
2,160,quantity,5,2005
2,160,sales.m,16,2005
2,170,quantity,0,2005
2,170,sales.m,0,2005
2,190,quantity,25,2005
2,190,sales.m,73,2005
2,200,quantity,3,2005
2,200,sales.m,28,2005
2,900,quantity,1,2005
2,900,sales.m,2,2005
27,110,quantity,63,2005
27,110,sales.m,1194,2005
27,160,quantity,30,2005
27,160,sales.m,220,2005
27,170,quantity,1,2005
27,170,sales.m,5,2005
27,190,quantity,13,2005
27,190,sales.m,40,2005
27,200,quantity,1,2005
27,200,sales.m,2,2005
27,900,quantity,733,2005
27,900,sales.m,1005,2005
3,110,quantity,485,2005
3,110,sales.m,1501,2005
3,160,quantity,599,2005
3,160,sales.m,3930,2005
3,170,quantity,7,2005
3,170,sales.m,42,2005
3,190,quantity,288,2005
3,190,sales.m,2428,2005
3,200,quantity,5,2005
3,200,sales.m,10,2005
3,900,quantity,8,2005
3,900,sales.m,92,2005
4-2,110,quantity,2,2005
4-2,110,sales.m,6,2005
4-2,160,quantity,175,2005
4-2,160,sales.m,2044,2005
4-2,170,quantity,0,2005
4-2,170,sales.m,0,2005
4-2,190,quantity,3,2005
4-2,190,sales.m,25,2005
4-2,200,quantity,0,2005
4-2,200,sales.m,0,2005
4-2,900,quantity,0,2005
4-2,900,sales.m,0,2005
4-3,110,quantity,136,2005
4-3,110,sales.m,359,2005
4-3,160,quantity,32,2005
4-3,160,sales.m,81,2005
4-3,170,quantity,0,2005
4-3,170,sales.m,0,2005
4-3,190,quantity,295,2005
4-3,190,sales.m,1379,2005
4-3,200,quantity,0,2005
4-3,200,sales.m,5,2005
4-3,900,quantity,2,2005
4-3,900,sales.m,6,2005
4-4,110,quantity,465,2005
4-4,110,sales.m,1171,2005
4-4,160,quantity,236,2005
4-4,160,sales.m,989,2005
4-4,170,quantity,51,2005
4-4,170,sales.m,283,2005
4-4,190,quantity,126,2005
4-4,190,sales.m,874,2005
4-4,200,quantity,8,2005
4-4,200,sales.m,170,2005
4-4,900,quantity,436,2005
4-4,900,sales.m,1688,2005
5,110,quantity,679,2005
5,110,sales.m,3446,2005
5,160,quantity,130,2005
5,160,sales.m,307,2005
5,170,quantity,217,2005
5,170,sales.m,908,2005
5,190,quantity,145,2005
5,190,sales.m,2169,2005
5,200,quantity,8815,2005
5,200,sales.m,102828,2005
5,900,quantity,5996,2005
5,900,sales.m,35619,2005
6,110,quantity,138,2005
6,110,sales.m,1077,2005
6,160,quantity,8,2005
6,160,sales.m,23,2005
6,170,quantity,4,2005
6,170,sales.m,20,2005
6,190,quantity,13,2005
6,190,sales.m,205,2005
6,200,quantity,430,2005
6,200,sales.m,2631,2005
6,900,quantity,54,2005
6,900,sales.m,489,2005
7-1,110,quantity,1,2005
7-1,110,sales.m,3,2005
7-1,160,quantity,110,2005
7-1,160,sales.m,260,2005
7-1,170,quantity,6,2005
7-1,170,sales.m,83,2005
7-1,190,quantity,5,2005
7-1,190,sales.m,145,2005
7-1,200,quantity,0,2005
7-1,200,sales.m,0,2005
7-1,900,quantity,1,2005
7-1,900,sales.m,5,2005
7-3,110,quantity,4187,2005
7-3,110,sales.m,17367,2005
7-3,160,quantity,11011,2005
7-3,160,sales.m,47936,2005
7-3,170,quantity,882,2005
7-3,170,sales.m,11035,2005
7-3,190,quantity,1611,2005
7-3,190,sales.m,8343,2005
7-3,200,quantity,3801,2005
